,site,NAAMP,file_name,folder_date,Lcapito,score,year,logger,time_stamp,date
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-23-15/20150223_230100.wav,W42,1,20150223_230100,2-23-15,True,726.3040249394295,2015,4a,72.0,2015-02-23 23:01:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-23-15/20150223_220100.wav,W42,1,20150223_220100,2-23-15,True,544.0662317055593,2015,4a,18.5,2015-02-23 22:01:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-23-15/20150223_210100.wav,W42,1,20150223_210100,2-23-15,True,354.85741339434594,2015,4a,279.0,2015-02-23 21:01:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-23-15/20150223_200100.wav,W42,2,20150223_200100,2-23-15,False,14.141049891323258,2015,4a,180.5,2015-02-23 20:01:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-23-15/20150223_190100.wav,W42,1,20150223_190100,2-23-15,True,196.78361065883007,2015,4a,259.5,2015-02-23 19:01:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150205_214700.wav,W32,2,20150205_214700,2-2-15,False,44.56562559978357,2015,4a,262.5,2015-02-05 21:47:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150205_204700.wav,W32,2,20150205_204700,2-2-15,False,44.210801617124254,2015,4a,252.0,2015-02-05 20:47:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150205_194700.wav,W32,2,20150205_194700,2-2-15,False,60.77323853031604,2015,4a,293.0,2015-02-05 19:47:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150205_184700.wav,W32,2,20150205_184700,2-2-15,False,51.16853036495815,2015,4a,81.5,2015-02-05 18:47:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150205_004600.wav,W32,2,20150205_004600,2-2-15,False,28.308744809625622,2015,4a,244.0,2015-02-05 00:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150204_224600.wav,W32,1,20150204_224600,2-2-15,False,43.7897259016707,2015,4a,115.5,2015-02-04 22:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150204_214600.wav,W32,1,20150204_214600,2-2-15,False,22.64746562855095,2015,4a,276.0,2015-02-04 21:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150204_204600.wav,W32,1,20150204_204600,2-2-15,False,29.820344541375032,2015,4a,181.0,2015-02-04 20:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150204_194600.wav,W32,1,20150204_194600,2-2-15,False,33.22947692430546,2015,4a,2.0,2015-02-04 19:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150204_184600.wav,W32,1,20150204_184600,2-2-15,False,18.828870233007223,2015,4a,134.0,2015-02-04 18:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150204_004500.wav,W32,1,20150204_004500,2-2-15,False,18.837583567464893,2015,4a,6.5,2015-02-04 00:45:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150203_224500.wav,W32,1,20150203_224500,2-2-15,False,23.02620107641457,2015,4a,261.0,2015-02-03 22:45:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150203_214500.wav,W32,1,20150203_214500,2-2-15,False,50.65262462440948,2015,4a,261.5,2015-02-03 21:45:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150203_204500.wav,W32,1,20150203_204500,2-2-15,False,14.25314561872732,2015,4a,270.5,2015-02-03 20:45:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150203_194500.wav,W32,1,20150203_194500,2-2-15,False,32.158870825802154,2015,4a,62.5,2015-02-03 19:45:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150203_184500.wav,W32,2,20150203_184500,2-2-15,False,37.12626564274833,2015,4a,107.5,2015-02-03 18:45:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150203_004400.wav,W32,1,20150203_004400,2-2-15,False,33.21646218001875,2015,4a,273.0,2015-02-03 00:44:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150202_234400.wav,W32,2,20150202_234400,2-2-15,False,10.83388606706922,2015,4a,190.5,2015-02-02 23:44:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150202_224400.wav,W32,1,20150202_224400,2-2-15,False,18.51840706058949,2015,4a,30.0,2015-02-02 22:44:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150202_214400.wav,W32,1,20150202_214400,2-2-15,False,57.962488521468494,2015,4a,15.0,2015-02-02 21:44:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150202_204400.wav,W32,1,20150202_204400,2-2-15,False,34.01717535092943,2015,4a,181.5,2015-02-02 20:44:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150202_194400.wav,W32,1,20150202_194400,2-2-15,False,29.55700760384596,2015,4a,5.0,2015-02-02 19:44:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150202_184400.wav,W32,1,20150202_184400,2-2-15,False,44.25834877246396,2015,4a,204.0,2015-02-02 18:44:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150220_005800.wav,W04,1,20150220_005800,2-16-15,False,9.959481566971244,2015,4a,31.0,2015-02-20 00:58:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150219_225800.wav,W04,1,20150219_225800,2-16-15,False,37.38616603879744,2015,4a,100.5,2015-02-19 22:58:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150219_215800.wav,W04,1,20150219_215800,2-16-15,False,8.308958432610252,2015,4a,123.0,2015-02-19 21:58:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150219_205800.wav,W04,1,20150219_205800,2-16-15,False,14.666390436364924,2015,4a,119.0,2015-02-19 20:58:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150219_195800.wav,W04,1,20150219_195800,2-16-15,False,13.75041892026542,2015,4a,73.0,2015-02-19 19:58:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150219_185800.wav,W04,1,20150219_185800,2-16-15,False,13.078151273491867,2015,4a,230.0,2015-02-19 18:58:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150219_005700.wav,W04,1,20150219_005700,2-16-15,False,55.89706419833848,2015,4a,37.0,2015-02-19 00:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150218_235700.wav,W04,1,20150218_235700,2-16-15,False,57.42125772463753,2015,4a,177.5,2015-02-18 23:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150218_225700.wav,W04,1,20150218_225700,2-16-15,False,45.83503704720759,2015,4a,75.5,2015-02-18 22:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150218_215700.wav,W04,1,20150218_215700,2-16-15,False,77.36809146880483,2015,4a,190.0,2015-02-18 21:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150218_205700.wav,W04,1,20150218_205700,2-16-15,False,67.13874916403127,2015,4a,5.5,2015-02-18 20:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150218_195700.wav,W04,1,20150218_195700,2-16-15,False,65.08208103801175,2015,4a,119.5,2015-02-18 19:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150218_185700.wav,W04,1,20150218_185700,2-16-15,False,38.60214199991779,2015,4a,229.5,2015-02-18 18:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150218_005700.wav,W04,1,20150218_005700,2-16-15,False,10.87328595093405,2015,4a,166.0,2015-02-18 00:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150217_225700.wav,W04,1,20150217_225700,2-16-15,False,19.839755886397626,2015,4a,5.0,2015-02-17 22:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150217_215700.wav,W04,1,20150217_215700,2-16-15,False,39.87628123213148,2015,4a,270.5,2015-02-17 21:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150217_205700.wav,W04,1,20150217_205700,2-16-15,False,31.66288085032639,2015,4a,250.5,2015-02-17 20:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150217_195700.wav,W04,1,20150217_195700,2-16-15,False,15.8854502887146,2015,4a,221.0,2015-02-17 19:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150217_185700.wav,W04,2,20150217_185700,2-16-15,False,15.742253141583484,2015,4a,212.0,2015-02-17 18:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150217_005600.wav,W04,2,20150217_005600,2-16-15,False,61.23475767939742,2015,4a,107.5,2015-02-17 00:56:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150216_225600.wav,W04,1,20150216_225600,2-16-15,False,51.599461603308654,2015,4a,237.5,2015-02-16 22:56:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150216_215600.wav,W04,2,20150216_215600,2-16-15,False,55.9289684054065,2015,4a,188.0,2015-02-16 21:56:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150216_205600.wav,W04,1,20150216_205600,2-16-15,False,52.25758231291799,2015,4a,55.5,2015-02-16 20:56:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150216_195600.wav,W04,2,20150216_195600,2-16-15,False,58.497509335621146,2015,4a,52.0,2015-02-16 19:56:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-16-15/20150216_185600.wav,W04,1,20150216_185600,2-16-15,False,48.31914976232292,2015,4a,53.0,2015-02-16 18:56:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150513_005400.wav,W96,1,20150513_005400,5-8-15,False,18.82976967360952,2015,3a,27.5,2015-05-13 00:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150512_235400.wav,W96,1,20150512_235400,5-8-15,False,11.520439364732924,2015,3a,140.5,2015-05-12 23:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150512_225400.wav,W96,1,20150512_225400,5-8-15,False,9.18318279915718,2015,3a,246.5,2015-05-12 22:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150512_215400.wav,W96,1,20150512_215400,5-8-15,False,33.57819269313508,2015,3a,272.0,2015-05-12 21:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150512_205400.wav,W96,1,20150512_205400,5-8-15,False,54.81200897919454,2015,3a,171.5,2015-05-12 20:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150512_005400.wav,W96,1,20150512_005400,5-8-15,False,14.069669710847108,2015,3a,289.5,2015-05-12 00:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150511_235400.wav,W96,1,20150511_235400,5-8-15,False,23.59252252487323,2015,3a,85.0,2015-05-11 23:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150511_225400.wav,W96,1,20150511_225400,5-8-15,False,44.06035210975993,2015,3a,160.0,2015-05-11 22:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150511_215400.wav,W96,1,20150511_215400,5-8-15,False,41.63177865803042,2015,3a,168.5,2015-05-11 21:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150511_205400.wav,W96,1,20150511_205400,5-8-15,False,32.74524050438847,2015,3a,263.0,2015-05-11 20:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150511_005300.wav,W96,1,20150511_005300,5-8-15,False,26.655570534459,2015,3a,201.5,2015-05-11 00:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150510_235300.wav,W96,1,20150510_235300,5-8-15,False,32.37651379173072,2015,3a,56.5,2015-05-10 23:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150510_225300.wav,W96,1,20150510_225300,5-8-15,False,38.81532212065896,2015,3a,275.0,2015-05-10 22:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150510_215300.wav,W96,1,20150510_215300,5-8-15,False,20.682769750518524,2015,3a,65.5,2015-05-10 21:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150510_205300.wav,W96,1,20150510_205300,5-8-15,False,29.690304025480216,2015,3a,12.5,2015-05-10 20:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150510_005200.wav,W96,1,20150510_005200,5-8-15,False,29.572839962290388,2015,3a,95.5,2015-05-10 00:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150509_235200.wav,W96,1,20150509_235200,5-8-15,False,34.591058160506684,2015,3a,100.5,2015-05-09 23:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150509_225200.wav,W96,1,20150509_225200,5-8-15,False,57.126003225479536,2015,3a,92.5,2015-05-09 22:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150509_215200.wav,W96,1,20150509_215200,5-8-15,False,24.419815164683293,2015,3a,80.5,2015-05-09 21:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150509_205200.wav,W96,1,20150509_205200,5-8-15,False,31.65030515265503,2015,3a,141.0,2015-05-09 20:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150509_005200.wav,W96,1,20150509_005200,5-8-15,False,59.11903424494601,2015,3a,112.0,2015-05-09 00:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150508_235200.wav,W96,1,20150508_235200,5-8-15,False,17.526344238838767,2015,3a,33.5,2015-05-08 23:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150508_225200.wav,W96,1,20150508_225200,5-8-15,False,10.04266107104475,2015,3a,66.5,2015-05-08 22:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150508_215200.wav,W96,1,20150508_215200,5-8-15,False,9.555679615956263,2015,3a,1.5,2015-05-08 21:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150508_205200.wav,W96,1,20150508_205200,5-8-15,False,17.787649757424905,2015,3a,280.5,2015-05-08 20:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150413_003400.wav,W96,1,20150413_003400,4-9-15,False,43.76254834983758,2015,3a,123.0,2015-04-13 00:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150412_233400.wav,W96,1,20150412_233400,4-9-15,False,38.54613498246023,2015,3a,27.0,2015-04-12 23:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150412_223400.wav,W96,1,20150412_223400,4-9-15,False,66.68625019280029,2015,3a,151.0,2015-04-12 22:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150412_213400.wav,W96,1,20150412_213400,4-9-15,False,44.395339836719344,2015,3a,201.0,2015-04-12 21:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150412_203400.wav,W96,1,20150412_203400,4-9-15,False,40.53001406677599,2015,3a,8.0,2015-04-12 20:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150412_193400.wav,W96,2,20150412_193400,4-9-15,False,47.24661172280156,2015,3a,55.5,2015-04-12 19:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150412_003400.wav,W96,1,20150412_003400,4-9-15,False,15.61825306925998,2015,3a,4.0,2015-04-12 00:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150411_233400.wav,W96,1,20150411_233400,4-9-15,False,44.47596626473438,2015,3a,203.0,2015-04-11 23:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150411_223400.wav,W96,1,20150411_223400,4-9-15,False,23.26402264785088,2015,3a,194.0,2015-04-11 22:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150411_213400.wav,W96,1,20150411_213400,4-9-15,False,42.141112581427976,2015,3a,291.5,2015-04-11 21:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150411_203400.wav,W96,1,20150411_203400,4-9-15,False,17.1991917070291,2015,3a,54.5,2015-04-11 20:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150411_193400.wav,W96,1,20150411_193400,4-9-15,False,49.23327550289692,2015,3a,135.0,2015-04-11 19:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150411_003300.wav,W96,1,20150411_003300,4-9-15,False,16.029815338147237,2015,3a,5.0,2015-04-11 00:33:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150410_233300.wav,W96,1,20150410_233300,4-9-15,False,18.084874344378804,2015,3a,139.0,2015-04-10 23:33:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150410_223300.wav,W96,1,20150410_223300,4-9-15,False,11.93347528907084,2015,3a,243.0,2015-04-10 22:33:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150410_213300.wav,W96,1,20150410_213300,4-9-15,False,35.757852059695615,2015,3a,7.5,2015-04-10 21:33:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150410_203300.wav,W96,1,20150410_203300,4-9-15,False,22.63202848212713,2015,3a,104.0,2015-04-10 20:33:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150410_003200.wav,W96,1,20150410_003200,4-9-15,False,26.037177498581155,2015,3a,186.5,2015-04-10 00:32:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150409_233200.wav,W96,1,20150409_233200,4-9-15,False,18.29275159664563,2015,3a,220.5,2015-04-09 23:32:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150409_223200.wav,W96,1,20150409_223200,4-9-15,False,41.87841080805883,2015,3a,166.0,2015-04-09 22:32:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150409_213200.wav,W96,1,20150409_213200,4-9-15,False,39.83826550494609,2015,3a,298.0,2015-04-09 21:32:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150409_203200.wav,W96,1,20150409_203200,4-9-15,False,48.024029307474414,2015,3a,255.5,2015-04-09 20:32:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150409_193200.wav,W96,1,20150409_193200,4-9-15,False,44.31304578104764,2015,3a,30.5,2015-04-09 19:32:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-30-15/20150505_004900.wav,W68,1,20150505_004900,4-30-15,False,21.462839243907663,2015,3a,139.5,2015-05-05 00:49:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-30-15/20150504_234900.wav,W68,1,20150504_234900,4-30-15,False,21.40982529223968,2015,3a,84.0,2015-05-04 23:49:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-30-15/20150504_224900.wav,W68,1,20150504_224900,4-30-15,False,47.44777712725234,2015,3a,5.5,2015-05-04 22:49:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-30-15/20150504_214900.wav,W68,1,20150504_214900,4-30-15,False,44.3923333955747,2015,3a,216.0,2015-05-04 21:49:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-30-15/20150504_204900.wav,W68,1,20150504_204900,4-30-15,False,41.46042916575147,2015,3a,201.5,2015-05-04 20:49:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-30-15/20150503_004800.wav,W68,1,20150503_004800,4-30-15,False,44.49258596955702,2015,3a,226.0,2015-05-03 00:48:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-30-15/20150502_234800.wav,W68,1,20150502_234800,4-30-15,False,30.25220134925514,2015,3a,219.5,2015-05-02 23:48:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-30-15/20150502_224800.wav,W68,1,20150502_224800,4-30-15,False,17.721855166013583,2015,3a,298.0,2015-05-02 22:48:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-30-15/20150502_214800.wav,W68,1,20150502_214800,4-30-15,False,41.90750535357782,2015,3a,48.5,2015-05-02 21:48:00
