,score,year,logger,time_stamp,date
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-12-15/20150314_001400.wav,29.683944624994467,2015,3a,155.5,2015-03-14 00:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-19-15/20150322_202000.wav,29.67068529849343,2015,1a,190.0,2015-03-22 20:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-14-15/20150516_215700.wav,29.666970859298587,2015,3a,68.0,2015-05-16 21:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-2-15/20150402_222800.wav,29.647389606636896,2015,4a,40.0,2015-04-02 22:28:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/4-16-15/20150417_003700.wav,29.61504141485868,2015,1a,186.0,2015-04-17 00:37:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/2-23-15/20150224_210200.wav,29.60611774938014,2015,3a,253.0,2015-02-24 21:02:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150510_005200.wav,29.572839962290388,2015,3a,95.5,2015-05-10 00:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150202_194400.wav,29.55700760384596,2015,4a,5.0,2015-02-02 19:44:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/4-16-15/20150420_203900.wav,29.534541872999124,2015,2a,88.0,2015-04-20 20:39:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/5-14-15/20150515_005600.wav,29.44512296997504,2015,2a,218.0,2015-05-15 00:56:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/4-16-15/20150417_203700.wav,29.43318393752765,2015,2a,62.0,2015-04-17 20:37:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-2-15/20150204_004500.wav,29.29859682430677,2015,2a,184.0,2015-02-04 00:45:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/3-19-15/20150320_221900.wav,29.26491098615188,2015,4a,35.5,2015-03-20 22:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/3-19-15/20150321_202000.wav,29.232464803611503,2015,4a,40.0,2015-03-21 20:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-19-15/20150322_222000.wav,29.170742405330145,2015,1a,147.5,2015-03-22 22:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/6-11-15/20150612_221200.wav,29.133451515715706,2015,4a,284.5,2015-06-12 22:12:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-16-15/20150418_193800.wav,29.11345374658392,2015,4a,217.5,2015-04-18 19:38:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/3-12-15/20150313_001400.wav,29.109825427870256,2015,5a,251.0,2015-03-13 00:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-16-15/20150217_235700.wav,29.063564383729656,2015,1a,240.5,2015-02-17 23:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-19-15/20150321_222000.wav,28.982399948849743,2015,1a,235.5,2015-03-21 22:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/6-25-15/20150628_221600.wav,28.9608787121268,2015,3a,296.5,2015-06-28 22:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-14-15/20150515_235600.wav,28.953621985146963,2015,3a,174.5,2015-05-15 23:56:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/6-11-15/20150615_211300.wav,28.901888257547373,2015,5a,209.0,2015-06-15 21:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/4-9-15/20150411_193400.wav,28.881340674087728,2015,2a,54.0,2015-04-11 19:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/3-12-15/20150315_001500.wav,28.84644845931899,2015,5a,227.5,2015-03-15 00:15:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/3-12-15/20150312_211400.wav,28.803086546213223,2015,4a,60.0,2015-03-12 21:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-23-15/20150223_220100.wav,28.784768041679843,2015,2a,65.5,2015-02-23 22:01:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/4-9-15/20150411_233400.wav,28.735964577778457,2015,1a,86.5,2015-04-11 23:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/3-19-15/20150320_201900.wav,28.68312365390847,2015,2a,178.5,2015-03-20 20:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-5-15/20150306_191000.wav,28.656690648877408,2015,1a,156.0,2015-03-06 19:10:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/4-9-15/20150413_003400.wav,28.606466573127136,2015,1a,260.0,2015-04-13 00:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/2-23-15/20150226_210400.wav,28.590152123436887,2015,5a,173.0,2015-02-26 21:04:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-2-15/20150404_002800.wav,28.582254066160537,2015,4a,224.0,2015-04-04 00:28:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/2-23-15/20150224_220200.wav,28.564121745798246,2015,5a,88.0,2015-02-24 22:02:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-23-15/20150225_210300.wav,28.45584052995313,2015,4a,135.5,2015-02-25 21:03:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-2-15/20150403_202800.wav,28.35324947173608,2015,4a,47.5,2015-04-03 20:28:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-2-15/20150205_004600.wav,28.308744809625622,2015,4a,244.0,2015-02-05 00:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/4-9-15/20150411_203400.wav,28.28428583572417,2015,5a,267.5,2015-04-11 20:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-5-15/20150306_211000.wav,28.28093235254937,2015,1a,238.0,2015-03-06 21:10:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/2-23-15/20150225_190300.wav,28.26937440637265,2015,3a,38.5,2015-02-25 19:03:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/5-8-15/20150509_225200.wav,28.225629925323982,2015,1a,16.5,2015-05-09 22:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/4-9-15/20150410_193300.wav,28.213769271245603,2015,2a,263.5,2015-04-10 19:33:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/4-16-15/20150417_233700.wav,28.21081285216392,2015,5a,64.0,2015-04-17 23:37:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/2-16-15/20150218_185700.wav,28.18431882518115,2015,3a,194.5,2015-02-18 18:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-16-15/20150217_185700.wav,28.129367859356783,2015,1a,281.5,2015-02-17 18:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/5-14-15/20150516_005600.wav,28.076986204047444,2015,4a,60.5,2015-05-16 00:56:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-16-15/20150416_233700.wav,28.070788792986185,2015,3a,98.5,2015-04-16 23:37:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/3-12-15/20150315_191600.wav,28.064174189161275,2015,4a,143.5,2015-03-15 19:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/6-25-15/20150629_221600.wav,28.051370591101623,2015,3a,136.0,2015-06-29 22:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-19-15/20150322_192000.wav,27.99305775792672,2015,1a,151.5,2015-03-22 19:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150410_193300.wav,27.98937816338396,2015,3a,212.5,2015-04-10 19:33:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-19-15/20150321_232000.wav,27.922361647867824,2015,3a,216.0,2015-03-21 23:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-14-15/20150516_205700.wav,27.85521797820142,2015,3a,22.0,2015-05-16 20:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-2-15/20150204_194600.wav,27.80341182987597,2015,1a,201.5,2015-02-04 19:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-30-15/20150430_214600.wav,27.784518202409245,2015,4a,170.0,2015-04-30 21:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/6-11-15/20150612_221200.wav,27.761371487067635,2015,2a,152.0,2015-06-12 22:12:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-2-15/20150202_234400.wav,27.73586157103073,2015,1a,170.0,2015-02-02 23:44:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/2-16-15/20150219_215800.wav,27.724269036933087,2015,5a,181.5,2015-02-19 21:58:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/4-30-15/20150504_234900.wav,27.71424974233148,2015,5a,188.0,2015-05-04 23:49:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/4-9-15/20150412_223400.wav,27.707105773858817,2015,1a,255.5,2015-04-12 22:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-23-15/20150225_210300.wav,27.6854226625061,2015,2a,45.0,2015-02-25 21:03:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/6-25-15/20150629_221600.wav,27.68534304469789,2015,2a,87.5,2015-06-29 22:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/2-23-15/20150225_200300.wav,27.655584032983967,2015,3a,260.0,2015-02-25 20:03:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/5-8-15/20150511_225400.wav,27.615555585176,2015,5a,275.0,2015-05-11 22:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/7-2-15/20150704_231600.wav,27.572725686666296,2015,1a,177.0,2015-07-04 23:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-16-15/20150419_203900.wav,27.56444427435513,2015,4a,217.0,2015-04-19 20:39:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-2-15/20150205_224700.wav,27.50447097149249,2015,2a,122.0,2015-02-05 22:47:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/4-2-15/20150404_232900.wav,27.46083384251167,2015,2a,1.0,2015-04-04 23:29:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/5-8-15/20150510_235300.wav,27.438118021071546,2015,5a,297.5,2015-05-10 23:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-23-15/20150226_000300.wav,27.33296479728732,2015,2a,237.5,2015-02-26 00:03:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-16-15/20150217_225700.wav,27.298470770837795,2015,2a,105.5,2015-02-17 22:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-23-15/20150225_230300.wav,27.219080899790484,2015,2a,45.0,2015-02-25 23:03:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/6-4-15/20150607_231000.wav,27.162919706174865,2015,1a,2.0,2015-06-07 23:10:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-16-15/20150217_195700.wav,27.121167347350408,2015,1a,284.5,2015-02-17 19:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/2-2-15/20150204_214600.wav,27.11895913261056,2015,3a,126.5,2015-02-04 21:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/2-23-15/20150224_190200.wav,27.066405325524656,2015,5a,150.0,2015-02-24 19:02:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-12-15/20150315_211600.wav,27.065215627690456,2015,3a,68.0,2015-03-15 21:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/5-8-15/20150512_225400.wav,27.026487425444493,2015,4a,283.0,2015-05-12 22:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/6-4-15/20150608_211100.wav,27.01043840608536,2015,3a,107.5,2015-06-08 21:11:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/5-14-15/20150516_205700.wav,26.95685869777046,2015,2a,17.0,2015-05-16 20:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/4-16-15/20150419_203900.wav,26.912134698460324,2015,5a,289.5,2015-04-19 20:39:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/5-8-15/20150512_225400.wav,26.911020138489203,2015,1a,287.5,2015-05-12 22:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/5-14-15/20150516_205700.wav,26.907660083122952,2015,5a,58.5,2015-05-16 20:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/4-2-15/20150404_002800.wav,26.901264202392056,2015,1a,202.5,2015-04-04 00:28:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/2-2-15/20150204_234600.wav,26.896911383540683,2015,1a,270.0,2015-02-04 23:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/2-16-15/20150218_195700.wav,26.85268602497158,2015,3a,274.0,2015-02-18 19:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/6-11-15/20150611_221200.wav,26.85000424899836,2015,2a,106.0,2015-06-11 22:12:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/3-12-15/20150314_001400.wav,26.83429369663925,2015,2a,49.5,2015-03-14 00:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/2-23-15/20150225_190300.wav,26.824543120249547,2015,4a,26.0,2015-02-25 19:03:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/4-9-15/20150412_213400.wav,26.82138905345653,2015,1a,7.5,2015-04-12 21:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/3-19-15/20150322_192000.wav,26.7974075188168,2015,2a,41.5,2015-03-22 19:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/3-19-15/20150321_192000.wav,26.77453841327582,2015,2a,155.5,2015-03-21 19:20:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/4-9-15/20150410_203300.wav,26.76447494765165,2015,2a,167.5,2015-04-10 20:33:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-16-15/20150419_213900.wav,26.66523846525173,2015,3a,159.0,2015-04-19 21:39:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-19-15/20150319_221900.wav,26.664719638498728,2015,1a,256.5,2015-03-19 22:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-8-15/20150511_005300.wav,26.655570534459,2015,3a,201.5,2015-05-11 00:53:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/4-16-15/20150418_203800.wav,26.570523200746617,2015,2a,115.0,2015-04-18 20:38:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/2-23-15/20150226_230400.wav,26.54791061831982,2015,3a,216.0,2015-02-26 23:04:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-23-15/20150225_190300.wav,26.53379115447487,2015,2a,15.0,2015-02-25 19:03:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/3-12-15/20150316_001600.wav,26.53331633725029,2015,2a,32.0,2015-03-16 00:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-5-15/20150308_211100.wav,26.521549808843343,2015,3a,167.0,2015-03-08 21:11:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-16-15/20150419_193900.wav,26.51707633227443,2015,4a,203.0,2015-04-19 19:39:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-14-15/20150518_205800.wav,26.46739401682981,2015,3a,260.0,2015-05-18 20:58:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/4-2-15/20150404_192900.wav,26.4612960137292,2015,2a,207.5,2015-04-04 19:29:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-16-15/20150218_005700.wav,26.428271270648505,2015,2a,4.0,2015-02-18 00:57:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/6-11-15/20150615_001300.wav,26.267891296416725,2015,2a,265.0,2015-06-15 00:13:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-9-15/20150412_223400.wav,26.197642790935948,2015,4a,96.5,2015-04-12 22:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-12-15/20150317_001600.wav,26.185491548660107,2015,1a,91.5,2015-03-17 00:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/2-2-15/20150205_234700.wav,26.11301935048646,2015,5a,126.5,2015-02-05 23:47:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/2-16-15/20150219_215800.wav,26.100034626975933,2015,3a,293.0,2015-02-19 21:58:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/2-2-15/20150204_224600.wav,26.04324451723582,2015,5a,284.0,2015-02-04 22:46:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-9-15/20150410_003200.wav,26.037177498581155,2015,3a,186.5,2015-04-10 00:32:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/5-14-15/20150515_005600.wav,26.034624224534028,2015,5a,51.0,2015-05-15 00:56:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-12-15/20150315_221600.wav,26.028887114924416,2015,3a,129.5,2015-03-15 22:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/4-9-15/20150411_213400.wav,26.026968629826523,2015,2a,64.0,2015-04-11 21:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/6-4-15/20150607_211000.wav,26.02375526102721,2015,2a,99.0,2015-06-07 21:10:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/5-8-15/20150508_235200.wav,26.02269816533217,2015,1a,100.0,2015-05-08 23:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/4-16-15/20150417_223700.wav,26.00229973678869,2015,2a,295.0,2015-04-17 22:37:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/5-8-15/20150512_235400.wav,25.987542396967328,2015,4a,3.0,2015-05-12 23:54:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-9-15/20150411_213400.wav,25.9806680147121,2015,4a,269.0,2015-04-11 21:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/4-9-15/20150411_223400.wav,25.95453969812589,2015,1a,284.0,2015-04-11 22:34:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/4-2-15/20150402_232800.wav,25.93063472432115,2015,1a,8.5,2015-04-02 23:28:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/2-16-15/20150219_235800.wav,25.88794640794893,2015,2a,69.0,2015-02-19 23:58:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/5-8-15/20150509_215200.wav,25.881904789928285,2015,2a,86.0,2015-05-09 21:52:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-2-15/20150402_192800.wav,25.83952444880032,2015,4a,233.0,2015-04-02 19:28:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-19-15/20150320_211900.wav,25.76251776797209,2015,1a,141.5,2015-03-20 21:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/3-12-15/20150315_221600.wav,25.730013762324884,2015,2a,274.0,2015-03-15 22:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/1a/3-19-15/20150320_221900.wav,25.682848023184874,2015,1a,24.5,2015-03-20 22:19:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/5-14-15/20150514_215600.wav,25.64511670974724,2015,3a,61.0,2015-05-14 21:56:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/2a/3-12-15/20150312_201400.wav,25.621068144065028,2015,2a,107.0,2015-03-12 20:14:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-16-15/20150417_203700.wav,25.593941101026896,2015,3a,160.5,2015-04-17 20:37:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/4-2-15/20150404_212900.wav,25.575551437522098,2015,3a,165.5,2015-04-04 21:29:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/3-12-15/20150315_221600.wav,25.54735541630217,2015,5a,96.5,2015-03-15 22:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/3a/3-5-15/20150307_231000.wav,25.5435515397706,2015,3a,34.5,2015-03-07 23:10:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/5a/6-25-15/20150627_211600.wav,25.54112012521737,2015,5a,3.0,2015-06-27 21:16:00
/Volumes/Expansion/Frog Call Project/Calling Data/ichaway/ichaway_2015/4a/4-2-15/20150403_232800.wav,25.515617375352875,2015,4a,228.0,2015-04-03 23:28:00
